plate,well,runtime,measure,sample,sample.2,run,measures_pp
S1L2,A04,5630,0.135,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.05500000000000001
S1L2,A04,6571,0.155,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.075
S1L2,A04,7513,0.176,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.09599999999999999
S1L2,A04,8454,0.196,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.116
S1L2,A04,9394,0.214,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.134
S1L2,A04,10336,0.23,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.15000000000000002
S1L2,A04,11277,0.243,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16299999999999998
S1L2,A04,12218,0.255,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.175
S1L2,A04,13159,0.267,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.187
S1L2,A04,16951,0.299,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21899999999999997
S1L2,A04,17903,0.307,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22699999999999998
S1L2,A04,18854,0.312,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23199999999999998
S1L2,A04,19804,0.318,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.238
S1L2,A04,20766,0.323,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.243
S1L2,A04,21717,0.329,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.249
S1L2,A04,38952,0.444,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.364
S1L2,A04,39923,0.457,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.377
S1L2,A04,40894,0.47,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.38999999999999996
S1L2,A04,41865,0.492,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.412
S1L2,A04,42836,0.515,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.435
S1L2,A04,43807,0.538,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.458
S1L2,A04,44777,0.577,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.49699999999999994
S1L2,A04,45749,0.609,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.529
S1L2,A04,46730,0.589,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.509
S1L2,A04,47710,0.611,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.531
S1L2,A04,48682,0.633,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.553
S1L2,A04,49662,0.673,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.5930000000000001
S1L2,A04,50643,0.689,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.609
S1L2,A04,51625,0.692,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.612
S1L2,A04,52607,0.713,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.633
S1L2,A05,0,0.081,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A05,936,0.082,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L2,A05,1877,0.083,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L2,A05,2808,0.086,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S1L2,A05,3749,0.097,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.016
S1L2,A05,4689,0.109,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S1L2,A05,5630,0.123,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.041999999999999996
S1L2,A05,6571,0.137,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.05600000000000001
S1L2,A05,7513,0.151,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.06999999999999999
S1L2,A05,8454,0.163,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.082
S1L2,A05,9394,0.175,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.09399999999999999
S1L2,A05,10336,0.185,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.104
S1L2,A05,11277,0.195,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.114
S1L2,A05,12218,0.204,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.12299999999999998
S1L2,A05,13159,0.213,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.132
S1L2,A05,16951,0.243,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16199999999999998
S1L2,A05,17903,0.25,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16899999999999998
S1L2,A05,18854,0.255,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.174
S1L2,A05,19804,0.26,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.179
S1L2,A05,20766,0.265,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.184
S1L2,A05,21717,0.27,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.189
S1L2,A05,38952,0.374,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.293
S1L2,A05,39923,0.386,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.305
S1L2,A05,40894,0.398,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.317
S1L2,A05,41865,0.411,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.32999999999999996
S1L2,A05,42836,0.441,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.36
S1L2,A05,43807,0.469,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.38799999999999996
S1L2,A05,44777,0.497,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.416
S1L2,A05,45749,0.521,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.44
S1L2,A05,46730,0.518,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.437
S1L2,A05,47710,0.516,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.435
S1L2,A05,48682,0.561,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.48000000000000004
S1L2,A05,49662,0.571,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.48999999999999994
S1L2,A05,50643,0.588,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.507
S1L2,A05,51625,0.586,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.505
S1L2,A05,52607,0.609,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0.528
S1L2,A06,0,0.081,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A06,936,0.083,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L2,A06,1877,0.084,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L2,A06,2808,0.087,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L2,A06,3749,0.097,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.016
S1L2,A06,4689,0.108,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S1L2,A06,5630,0.121,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.039999999999999994
S1L2,A06,6571,0.135,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.054000000000000006
S1L2,A06,7513,0.15,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.06899999999999999
S1L2,A06,8454,0.163,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.082
S1L2,A06,9394,0.175,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.09399999999999999
S1L2,A06,10336,0.186,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.105
S1L2,A06,11277,0.197,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.116
S1L2,A06,12218,0.206,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.12499999999999999
S1L2,A06,13159,0.215,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.134
S1L2,A06,16951,0.243,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16199999999999998
S1L2,A06,17903,0.249,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16799999999999998
S1L2,A06,18854,0.254,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.173
S1L2,A06,19804,0.259,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.178
S1L2,A06,20766,0.264,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.183
S1L2,A06,21717,0.266,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.185
S1L2,A06,38952,0.343,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.262
S1L2,A06,39923,0.349,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.26799999999999996
S1L2,A06,40894,0.355,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.27399999999999997
S1L2,A06,41865,0.361,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.27999999999999997
S1L2,A06,42836,0.38,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.299
S1L2,A06,43807,0.399,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.318
S1L2,A06,44777,0.431,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.35
S1L2,A06,45749,0.465,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.384
S1L2,A06,46730,0.457,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.376
S1L2,A06,47710,0.49,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.409
S1L2,A06,48682,0.511,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.43
S1L2,A06,49662,0.523,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.442
S1L2,A06,50643,0.537,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.456
S1L2,A06,51625,0.536,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.455
S1L2,A06,52607,0.555,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.47400000000000003
S1L2,A07,0,0.083,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A07,936,0.084,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L2,A07,1877,0.086,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S1L2,A07,2808,0.088,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S1L2,A07,3749,0.097,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S1L2,A07,4689,0.107,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S1L2,A07,5630,0.119,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S1L2,A07,6571,0.131,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.048
S1L2,A07,7513,0.146,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.06299999999999999
S1L2,A07,8454,0.161,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.078
S1L2,A07,9394,0.174,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.09099999999999998
S1L2,A07,10336,0.187,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.104
S1L2,A07,11277,0.198,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.115
S1L2,A07,12218,0.208,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.12499999999999999
S1L2,A07,13159,0.218,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.135
S1L2,A07,16951,0.247,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.16399999999999998
S1L2,A07,17903,0.253,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.16999999999999998
S1L2,A07,18854,0.258,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.175
S1L2,A07,19804,0.263,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.18
S1L2,A07,20766,0.269,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.186
S1L2,A07,21717,0.273,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.19
S1L2,A07,38952,0.379,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.296
S1L2,A07,39923,0.39,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.307
S1L2,A07,40894,0.399,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.316
S1L2,A07,41865,0.426,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.34299999999999997
S1L2,A07,42836,0.44,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.357
S1L2,A07,43807,0.49,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.407
S1L2,A07,44777,0.51,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.427
S1L2,A07,45749,0.529,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.446
S1L2,A07,46730,0.537,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.454
S1L2,A07,47710,0.553,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.47000000000000003
S1L2,A07,48682,0.552,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.46900000000000003
S1L2,A07,49662,0.574,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.49099999999999994
S1L2,A07,50643,0.58,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.49699999999999994
S1L2,A07,51625,0.569,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.48599999999999993
S1L2,A07,52607,0.58,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0.49699999999999994
S1L2,A08,0,0.083,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A08,936,0.085,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L2,A08,1877,0.086,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S1L2,A08,2808,0.089,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L2,A08,3749,0.094,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S1L2,A08,4689,0.105,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.021999999999999992
S1L2,A08,5630,0.116,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.033
S1L2,A08,6571,0.128,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.045
S1L2,A08,7513,0.142,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.05899999999999998
S1L2,A08,8454,0.155,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.072
S1L2,A08,9394,0.167,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.084
S1L2,A08,10336,0.177,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.09399999999999999
S1L2,A08,11277,0.188,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.105
S1L2,A08,12218,0.196,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.113
S1L2,A08,13159,0.205,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.12199999999999998
S1L2,A08,16951,0.229,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.14600000000000002
S1L2,A08,17903,0.235,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.15199999999999997
S1L2,A08,18854,0.239,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.15599999999999997
S1L2,A08,19804,0.244,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16099999999999998
S1L2,A08,20766,0.249,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16599999999999998
S1L2,A08,21717,0.252,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.16899999999999998
S1L2,A08,38952,0.298,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21499999999999997
S1L2,A08,39923,0.3,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21699999999999997
S1L2,A08,40894,0.302,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21899999999999997
S1L2,A08,41865,0.305,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22199999999999998
S1L2,A08,42836,0.307,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22399999999999998
S1L2,A08,43807,0.308,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22499999999999998
S1L2,A08,44777,0.31,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22699999999999998
S1L2,A08,45749,0.312,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22899999999999998
S1L2,A08,46730,0.313,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.22999999999999998
S1L2,A08,47710,0.315,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23199999999999998
S1L2,A08,48682,0.317,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23399999999999999
S1L2,A08,49662,0.318,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.235
S1L2,A08,50643,0.32,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.237
S1L2,A08,51625,0.322,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.239
S1L2,A08,52607,0.324,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.241
S1L2,A09,0,0.088,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A09,936,0.089,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L2,A09,1877,0.09,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L2,A09,2808,0.091,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L2,A09,3749,0.096,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.008000000000000007
S1L2,A09,4689,0.107,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S1L2,A09,5630,0.116,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.02800000000000001
S1L2,A09,6571,0.125,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.037000000000000005
S1L2,A09,7513,0.137,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.049000000000000016
S1L2,A09,8454,0.15,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.062
S1L2,A09,9394,0.162,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.07400000000000001
S1L2,A09,10336,0.173,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.08499999999999999
S1L2,A09,11277,0.185,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.097
S1L2,A09,12218,0.194,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.10600000000000001
S1L2,A09,13159,0.204,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.11599999999999999
S1L2,A09,16951,0.234,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.14600000000000002
S1L2,A09,17903,0.24,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.152
S1L2,A09,18854,0.245,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.157
S1L2,A09,19804,0.25,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.162
S1L2,A09,20766,0.254,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.166
S1L2,A09,21717,0.258,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.17
S1L2,A09,38952,0.299,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.211
S1L2,A09,39923,0.301,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.213
S1L2,A09,40894,0.302,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.214
S1L2,A09,41865,0.305,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.217
S1L2,A09,42836,0.305,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.217
S1L2,A09,43807,0.306,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.218
S1L2,A09,44777,0.306,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.218
S1L2,A09,45749,0.308,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.22
S1L2,A09,46730,0.309,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.221
S1L2,A09,47710,0.31,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.222
S1L2,A09,48682,0.311,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.223
S1L2,A09,49662,0.311,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.223
S1L2,A09,50643,0.313,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.225
S1L2,A09,51625,0.314,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.226
S1L2,A09,52607,0.315,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0.227
S1L2,A10,0,0.08,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S1L2,A10,936,0.082,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L2,A10,1877,0.084,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L2,A10,2808,0.088,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S1L2,A10,3749,0.101,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.021000000000000005
S1L2,A10,4689,0.116,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.036000000000000004
S1L2,A10,5630,0.134,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.054000000000000006
S1L2,A10,6571,0.151,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.071
S1L2,A10,7513,0.166,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.08600000000000001
S1L2,A10,8454,0.181,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.10099999999999999
S1L2,A10,9394,0.195,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.115
S1L2,A10,10336,0.205,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.12499999999999999
S1L2,A10,11277,0.216,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.136
S1L2,A10,12218,0.227,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.14700000000000002
S1L2,A10,13159,0.234,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.15400000000000003
S1L2,A10,16951,0.267,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.187
S1L2,A10,17903,0.274,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.194
S1L2,A10,18854,0.28,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.2
S1L2,A10,19804,0.285,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.20499999999999996
S1L2,A10,20766,0.294,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21399999999999997
S1L2,A10,21717,0.297,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21699999999999997
S1L2,A10,38952,0.408,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.32799999999999996
S1L2,A10,39923,0.432,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.352
S1L2,A10,40894,0.461,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.381
S1L2,A10,41865,0.485,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.40499999999999997
S1L2,A10,42836,0.497,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.417
S1L2,A10,43807,0.502,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.422
S1L2,A10,44777,0.509,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.429
S1L2,A10,45749,0.533,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.453
S1L2,A10,46730,0.546,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.466
S1L2,A10,47710,0.557,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.47700000000000004
S1L2,A10,48682,0.565,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.48499999999999993
S1L2,A10,49662,0.579,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.49899999999999994
S1L2,A10,50643,0.592,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.512
S1L2,A10,51625,0.606,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.526
S1L2,A10,52607,0.608,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.528
